Timestamp | Device_ID | Temperature (Celsius) | Status
2026-06-01 07:02:47 | WARD_B_TEMP_05 | 38.1 | CRITICAL
2026-06-01 07:02:48 | WARD_B_TEMP_01 | 35.4 | CRITICAL
2026-06-01 07:02:48 | WARD_B_TEMP_02 | 38.9 | CRITICAL
2026-06-01 07:02:48 | WARD_B_TEMP_03 | 38.8 | CRITICAL
2026-06-01 07:02:48 | WARD_B_TEMP_04 | 39.0 | CRITICAL
2026-06-01 07:02:48 | WARD_B_TEMP_05 | 38.9 | CRITICAL
2026-06-01 07:02:49 | WARD_B_TEMP_01 | 37.9 | WARNING
2026-06-01 07:02:49 | WARD_B_TEMP_02 | 38.7 | CRITICAL
2026-06-01 07:02:49 | WARD_B_TEMP_03 | 34.6 | CRITICAL
2026-06-01 07:02:49 | WARD_B_TEMP_04 | 39.2 | CRITICAL
2026-06-01 07:02:49 | WARD_B_TEMP_05 | 37.0 | NORMAL
2026-06-01 07:02:50 | WARD_B_TEMP_01 | 39.8 | CRITICAL
2026-06-01 07:02:50 | WARD_B_TEMP_02 | 38.6 | CRITICAL
2026-06-01 07:02:50 | WARD_B_TEMP_03 | 40.0 | CRITICAL
2026-06-01 07:02:50 | WARD_B_TEMP_04 | 40.1 | CRITICAL
2026-06-01 07:02:50 | WARD_B_TEMP_05 | 38.5 | CRITICAL
2026-06-01 07:02:51 | WARD_B_TEMP_01 | 35.3 | CRITICAL
2026-06-01 07:02:51 | WARD_B_TEMP_02 | 38.6 | CRITICAL
2026-06-01 07:02:51 | WARD_B_TEMP_03 | 36.5 | NORMAL
2026-06-01 07:02:51 | WARD_B_TEMP_04 | 39.9 | CRITICAL
2026-06-01 07:02:51 | WARD_B_TEMP_05 | 39.9 | CRITICAL
2026-06-01 07:02:52 | WARD_B_TEMP_01 | 37.0 | NORMAL
2026-06-01 07:02:52 | WARD_B_TEMP_02 | 40.1 | CRITICAL
2026-06-01 07:02:52 | WARD_B_TEMP_03 | 37.0 | NORMAL
2026-06-01 07:02:52 | WARD_B_TEMP_04 | 40.0 | CRITICAL
2026-06-01 07:02:52 | WARD_B_TEMP_05 | 35.5 | NORMAL
2026-06-01 07:02:53 | WARD_B_TEMP_01 | 34.8 | CRITICAL
2026-06-01 07:02:53 | WARD_B_TEMP_02 | 35.5 | NORMAL
2026-06-01 07:02:53 | WARD_B_TEMP_03 | 37.0 | NORMAL
2026-06-01 07:02:53 | WARD_B_TEMP_04 | 40.2 | CRITICAL
2026-06-01 07:02:53 | WARD_B_TEMP_05 | 37.1 | NORMAL
2026-06-01 07:02:54 | WARD_B_TEMP_01 | 39.0 | CRITICAL
2026-06-01 07:02:54 | WARD_B_TEMP_02 | 38.0 | WARNING
2026-06-01 07:02:54 | WARD_B_TEMP_03 | 40.3 | CRITICAL
2026-06-01 07:02:54 | WARD_B_TEMP_04 | 37.0 | NORMAL
2026-06-01 07:02:54 | WARD_B_TEMP_05 | 40.3 | CRITICAL
2026-06-01 07:02:55 | WARD_B_TEMP_01 | 39.3 | CRITICAL
2026-06-01 07:02:55 | WARD_B_TEMP_02 | 38.1 | CRITICAL
2026-06-01 07:02:55 | WARD_B_TEMP_03 | 34.9 | CRITICAL
2026-06-01 07:02:55 | WARD_B_TEMP_04 | 36.0 | NORMAL
2026-06-01 07:02:55 | WARD_B_TEMP_05 | 34.6 | CRITICAL
2026-06-01 07:02:56 | WARD_B_TEMP_01 | 35.5 | NORMAL
2026-06-01 07:02:56 | WARD_B_TEMP_02 | 35.1 | CRITICAL
2026-06-01 07:02:56 | WARD_B_TEMP_03 | 35.7 | NORMAL
2026-06-01 07:02:56 | WARD_B_TEMP_04 | 36.5 | NORMAL
2026-06-01 07:02:56 | WARD_B_TEMP_05 | 37.1 | NORMAL
2026-06-01 07:02:57 | WARD_B_TEMP_01 | 36.2 | NORMAL
2026-06-01 07:02:57 | WARD_B_TEMP_02 | 39.1 | CRITICAL
2026-06-01 07:02:57 | WARD_B_TEMP_03 | 37.9 | WARNING
2026-06-01 07:02:57 | WARD_B_TEMP_04 | 35.4 | CRITICAL
2026-06-01 07:02:57 | WARD_B_TEMP_05 | 40.2 | CRITICAL
2026-06-01 07:02:58 | WARD_B_TEMP_01 | 37.2 | NORMAL
2026-06-01 07:02:58 | WARD_B_TEMP_02 | 40.4 | CRITICAL
2026-06-01 07:02:58 | WARD_B_TEMP_03 | 36.8 | NORMAL
2026-06-01 07:02:58 | WARD_B_TEMP_04 | 35.4 | CRITICAL
2026-06-01 07:02:58 | WARD_B_TEMP_05 | 39.0 | CRITICAL
2026-06-01 07:02:59 | WARD_B_TEMP_01 | 35.2 | CRITICAL
2026-06-01 07:02:59 | WARD_B_TEMP_02 | 39.5 | CRITICAL
2026-06-01 07:02:59 | WARD_B_TEMP_03 | 40.3 | CRITICAL
2026-06-01 07:02:59 | WARD_B_TEMP_04 | 37.3 | NORMAL
2026-06-01 07:02:59 | WARD_B_TEMP_05 | 40.5 | CRITICAL
2026-06-01 07:03:00 | WARD_B_TEMP_01 | 38.6 | CRITICAL
2026-06-01 07:03:00 | WARD_B_TEMP_02 | 39.8 | CRITICAL
2026-06-01 07:03:00 | WARD_B_TEMP_03 | 37.9 | WARNING
2026-06-01 07:03:00 | WARD_B_TEMP_04 | 37.5 | WARNING
2026-06-01 07:03:00 | WARD_B_TEMP_05 | 40.4 | CRITICAL
2026-06-01 07:03:01 | WARD_B_TEMP_01 | 39.8 | CRITICAL
2026-06-01 07:03:01 | WARD_B_TEMP_02 | 38.7 | CRITICAL
2026-06-01 07:03:01 | WARD_B_TEMP_03 | 39.4 | CRITICAL
2026-06-01 07:03:01 | WARD_B_TEMP_04 | 34.6 | CRITICAL
2026-06-01 07:03:01 | WARD_B_TEMP_05 | 39.9 | CRITICAL
2026-06-01 07:03:02 | WARD_B_TEMP_01 | 38.4 | CRITICAL
2026-06-01 07:03:02 | WARD_B_TEMP_02 | 39.0 | CRITICAL
2026-06-01 07:03:02 | WARD_B_TEMP_03 | 36.3 | NORMAL
2026-06-01 07:03:02 | WARD_B_TEMP_04 | 38.0 | WARNING
2026-06-01 07:03:02 | WARD_B_TEMP_05 | 35.2 | CRITICAL
2026-06-01 07:03:03 | WARD_B_TEMP_01 | 36.5 | NORMAL
2026-06-01 07:03:03 | WARD_B_TEMP_02 | 39.2 | CRITICAL
2026-06-01 07:03:03 | WARD_B_TEMP_03 | 40.3 | CRITICAL
2026-06-01 07:03:03 | WARD_B_TEMP_04 | 40.3 | CRITICAL
2026-06-01 07:03:03 | WARD_B_TEMP_05 | 35.5 | NORMAL
2026-06-01 07:03:04 | WARD_B_TEMP_01 | 40.3 | CRITICAL
2026-06-01 07:03:04 | WARD_B_TEMP_02 | 36.1 | NORMAL
2026-06-01 07:03:04 | WARD_B_TEMP_03 | 37.1 | NORMAL
2026-06-01 07:03:04 | WARD_B_TEMP_04 | 38.6 | CRITICAL
2026-06-01 07:03:04 | WARD_B_TEMP_05 | 35.9 | NORMAL
2026-06-01 07:03:05 | WARD_B_TEMP_01 | 38.5 | CRITICAL
2026-06-01 07:03:05 | WARD_B_TEMP_02 | 40.0 | CRITICAL
2026-06-01 07:03:05 | WARD_B_TEMP_03 | 39.6 | CRITICAL
2026-06-01 07:03:05 | WARD_B_TEMP_04 | 38.2 | CRITICAL
2026-06-01 07:03:05 | WARD_B_TEMP_05 | 37.5 | WARNING
2026-06-01 07:03:06 | WARD_B_TEMP_01 | 36.1 | NORMAL
2026-06-01 07:03:06 | WARD_B_TEMP_02 | 40.0 | CRITICAL
2026-06-01 07:03:06 | WARD_B_TEMP_03 | 39.6 | CRITICAL
2026-06-01 07:03:06 | WARD_B_TEMP_04 | 36.4 | NORMAL
2026-06-01 07:03:06 | WARD_B_TEMP_05 | 36.3 | NORMAL
2026-06-01 07:03:07 | WARD_B_TEMP_01 | 39.7 | CRITICAL
2026-06-01 07:03:07 | WARD_B_TEMP_02 | 40.3 | CRITICAL
2026-06-01 07:03:07 | WARD_B_TEMP_03 | 38.5 | CRITICAL
2026-06-01 07:03:07 | WARD_B_TEMP_04 | 35.1 | CRITICAL
2026-06-01 07:03:07 | WARD_B_TEMP_05 | 40.3 | CRITICAL
2026-06-01 07:03:08 | WARD_B_TEMP_01 | 35.6 | NORMAL
2026-06-01 07:03:08 | WARD_B_TEMP_02 | 36.4 | NORMAL
2026-06-01 07:03:08 | WARD_B_TEMP_03 | 35.3 | CRITICAL
2026-06-01 07:03:08 | WARD_B_TEMP_04 | 38.1 | CRITICAL
2026-06-01 07:03:08 | WARD_B_TEMP_05 | 36.4 | NORMAL
2026-06-01 07:03:09 | WARD_B_TEMP_01 | 38.8 | CRITICAL
2026-06-01 07:03:09 | WARD_B_TEMP_02 | 39.5 | CRITICAL
2026-06-01 07:03:09 | WARD_B_TEMP_03 | 39.9 | CRITICAL
2026-06-01 07:03:09 | WARD_B_TEMP_04 | 38.4 | CRITICAL
2026-06-01 07:03:09 | WARD_B_TEMP_05 | 34.6 | CRITICAL
2026-06-01 07:03:10 | WARD_B_TEMP_01 | 37.1 | NORMAL
2026-06-01 07:03:10 | WARD_B_TEMP_02 | 35.8 | NORMAL
2026-06-01 07:03:10 | WARD_B_TEMP_03 | 35.6 | NORMAL
2026-06-01 07:03:10 | WARD_B_TEMP_04 | 40.2 | CRITICAL
2026-06-01 07:03:10 | WARD_B_TEMP_05 | 37.9 | WARNING
2026-06-01 07:03:11 | WARD_B_TEMP_01 | 39.7 | CRITICAL
2026-06-01 07:03:11 | WARD_B_TEMP_02 | 34.6 | CRITICAL
2026-06-01 07:03:11 | WARD_B_TEMP_03 | 36.2 | NORMAL
2026-06-01 07:03:11 | WARD_B_TEMP_04 | 36.3 | NORMAL
2026-06-01 07:03:11 | WARD_B_TEMP_05 | 35.6 | NORMAL
2026-06-01 07:03:12 | WARD_B_TEMP_01 | 34.6 | CRITICAL
2026-06-01 07:03:12 | WARD_B_TEMP_02 | 39.5 | CRITICAL
2026-06-01 07:03:12 | WARD_B_TEMP_03 | 36.2 | NORMAL
2026-06-01 07:03:12 | WARD_B_TEMP_04 | 35.8 | NORMAL
2026-06-01 07:03:12 | WARD_B_TEMP_05 | 37.0 | NORMAL
2026-06-01 07:03:13 | WARD_B_TEMP_01 | 38.5 | CRITICAL
2026-06-01 07:03:13 | WARD_B_TEMP_02 | 38.4 | CRITICAL
2026-06-01 07:03:13 | WARD_B_TEMP_03 | 36.2 | NORMAL
2026-06-01 07:03:13 | WARD_B_TEMP_04 | 38.9 | CRITICAL
2026-06-01 07:03:13 | WARD_B_TEMP_05 | 35.5 | NORMAL
2026-06-01 07:03:14 | WARD_B_TEMP_01 | 36.2 | NORMAL
2026-06-01 07:03:14 | WARD_B_TEMP_02 | 37.8 | WARNING
2026-06-01 07:03:14 | WARD_B_TEMP_03 | 37.5 | WARNING
2026-06-01 07:03:14 | WARD_B_TEMP_04 | 35.3 | CRITICAL
2026-06-01 07:03:14 | WARD_B_TEMP_05 | 39.7 | CRITICAL
2026-06-01 07:03:15 | WARD_B_TEMP_01 | 37.3 | NORMAL
2026-06-01 07:03:15 | WARD_B_TEMP_02 | 34.8 | CRITICAL
2026-06-01 07:03:15 | WARD_B_TEMP_03 | 35.5 | NORMAL
2026-06-01 07:03:15 | WARD_B_TEMP_04 | 38.7 | CRITICAL
2026-06-01 07:03:15 | WARD_B_TEMP_05 | 38.9 | CRITICAL
2026-06-01 07:03:16 | WARD_B_TEMP_01 | 35.6 | NORMAL
2026-06-01 07:03:16 | WARD_B_TEMP_02 | 34.7 | CRITICAL
2026-06-01 07:03:16 | WARD_B_TEMP_03 | 38.5 | CRITICAL
2026-06-01 07:03:16 | WARD_B_TEMP_04 | 35.3 | CRITICAL
2026-06-01 07:03:16 | WARD_B_TEMP_05 | 35.1 | CRITICAL
2026-06-01 07:03:17 | WARD_B_TEMP_01 | 38.6 | CRITICAL
2026-06-01 07:03:17 | WARD_B_TEMP_02 | 36.8 | NORMAL
2026-06-01 07:03:17 | WARD_B_TEMP_03 | 36.0 | NORMAL
2026-06-01 07:03:17 | WARD_B_TEMP_04 | 34.8 | CRITICAL
2026-06-01 07:03:17 | WARD_B_TEMP_05 | 38.4 | CRITICAL
2026-06-01 07:03:18 | WARD_B_TEMP_01 | 34.8 | CRITICAL
2026-06-01 07:03:18 | WARD_B_TEMP_02 | 40.4 | CRITICAL
2026-06-01 07:03:18 | WARD_B_TEMP_03 | 39.7 | CRITICAL
2026-06-01 07:03:18 | WARD_B_TEMP_04 | 38.3 | CRITICAL
2026-06-01 07:03:18 | WARD_B_TEMP_05 | 36.5 | NORMAL
2026-06-01 07:03:19 | WARD_B_TEMP_01 | 38.4 | CRITICAL
2026-06-01 07:03:19 | WARD_B_TEMP_02 | 34.8 | CRITICAL
2026-06-01 07:03:19 | WARD_B_TEMP_03 | 38.1 | CRITICAL
2026-06-01 07:03:19 | WARD_B_TEMP_04 | 36.4 | NORMAL
2026-06-01 07:03:19 | WARD_B_TEMP_05 | 37.3 | NORMAL
2026-06-01 07:03:20 | WARD_B_TEMP_01 | 36.8 | NORMAL
2026-06-01 07:03:20 | WARD_B_TEMP_02 | 38.0 | WARNING
2026-06-01 07:03:20 | WARD_B_TEMP_03 | 39.4 | CRITICAL
2026-06-01 07:03:20 | WARD_B_TEMP_04 | 36.1 | NORMAL
2026-06-01 07:03:20 | WARD_B_TEMP_05 | 39.9 | CRITICAL
2026-06-01 07:03:21 | WARD_B_TEMP_01 | 40.1 | CRITICAL
2026-06-01 07:03:21 | WARD_B_TEMP_02 | 37.2 | NORMAL
2026-06-01 07:03:21 | WARD_B_TEMP_03 | 37.8 | WARNING
2026-06-01 07:03:21 | WARD_B_TEMP_04 | 39.4 | CRITICAL
2026-06-01 07:03:21 | WARD_B_TEMP_05 | 38.4 | CRITICAL
2026-06-01 07:03:22 | WARD_B_TEMP_01 | 38.4 | CRITICAL
2026-06-01 07:03:22 | WARD_B_TEMP_02 | 35.2 | CRITICAL
2026-06-01 07:03:22 | WARD_B_TEMP_03 | 39.2 | CRITICAL
2026-06-01 07:03:22 | WARD_B_TEMP_04 | 38.1 | CRITICAL
2026-06-01 07:03:22 | WARD_B_TEMP_05 | 36.3 | NORMAL
2026-06-01 07:03:23 | WARD_B_TEMP_01 | 37.0 | NORMAL
2026-06-01 07:03:23 | WARD_B_TEMP_02 | 39.2 | CRITICAL
2026-06-01 07:03:23 | WARD_B_TEMP_03 | 36.9 | NORMAL
2026-06-01 07:03:23 | WARD_B_TEMP_04 | 39.2 | CRITICAL
2026-06-01 07:03:23 | WARD_B_TEMP_05 | 39.8 | CRITICAL
2026-06-01 07:03:24 | WARD_B_TEMP_01 | 35.7 | NORMAL
2026-06-01 07:03:24 | WARD_B_TEMP_02 | 34.7 | CRITICAL
2026-06-01 07:03:24 | WARD_B_TEMP_03 | 39.1 | CRITICAL
2026-06-01 07:03:24 | WARD_B_TEMP_04 | 36.1 | NORMAL
2026-06-01 07:03:24 | WARD_B_TEMP_05 | 36.8 | NORMAL
2026-06-01 07:03:25 | WARD_B_TEMP_01 | 34.7 | CRITICAL
2026-06-01 07:03:25 | WARD_B_TEMP_02 | 40.4 | CRITICAL
2026-06-01 07:03:25 | WARD_B_TEMP_03 | 39.2 | CRITICAL
2026-06-01 07:03:25 | WARD_B_TEMP_04 | 39.1 | CRITICAL
2026-06-01 07:03:25 | WARD_B_TEMP_05 | 34.9 | CRITICAL
2026-06-01 07:03:26 | WARD_B_TEMP_01 | 39.1 | CRITICAL
2026-06-01 07:03:26 | WARD_B_TEMP_02 | 39.1 | CRITICAL
2026-06-01 07:03:26 | WARD_B_TEMP_03 | 37.9 | WARNING
2026-06-01 07:03:26 | WARD_B_TEMP_04 | 37.3 | NORMAL
2026-06-01 07:03:26 | WARD_B_TEMP_05 | 38.8 | CRITICAL
2026-06-01 07:03:27 | WARD_B_TEMP_01 | 40.3 | CRITICAL
2026-06-01 07:03:27 | WARD_B_TEMP_02 | 39.8 | CRITICAL
2026-06-01 07:03:27 | WARD_B_TEMP_03 | 36.7 | NORMAL
2026-06-01 07:03:27 | WARD_B_TEMP_04 | 34.5 | CRITICAL
2026-06-01 07:03:27 | WARD_B_TEMP_05 | 39.0 | CRITICAL
2026-06-01 07:03:28 | WARD_B_TEMP_01 | 39.2 | CRITICAL
2026-06-01 07:03:28 | WARD_B_TEMP_02 | 37.0 | NORMAL
2026-06-01 07:03:28 | WARD_B_TEMP_03 | 37.6 | WARNING
2026-06-01 07:03:28 | WARD_B_TEMP_04 | 39.9 | CRITICAL
2026-06-01 07:03:28 | WARD_B_TEMP_05 | 37.5 | WARNING
2026-06-01 07:32:44 | WARD_B_TEMP_01 | 37.9 | WARNING
2026-06-01 07:32:44 | WARD_B_TEMP_02 | 38.4 | CRITICAL
2026-06-01 07:32:44 | WARD_B_TEMP_03 | 35.5 | NORMAL
2026-06-01 07:32:44 | WARD_B_TEMP_04 | 36.6 | NORMAL
2026-06-01 07:32:44 | WARD_B_TEMP_05 | 37.8 | WARNING
2026-06-01 07:32:45 | WARD_B_TEMP_01 | 39.4 | CRITICAL
2026-06-01 07:32:45 | WARD_B_TEMP_02 | 36.7 | NORMAL
2026-06-01 07:32:45 | WARD_B_TEMP_03 | 35.6 | NORMAL
2026-06-01 07:32:45 | WARD_B_TEMP_04 | 36.0 | NORMAL
2026-06-01 07:32:45 | WARD_B_TEMP_05 | 34.6 | CRITICAL
2026-06-01 07:32:46 | WARD_B_TEMP_01 | 40.0 | CRITICAL
2026-06-01 07:32:46 | WARD_B_TEMP_02 | 38.7 | CRITICAL
2026-06-01 07:32:46 | WARD_B_TEMP_03 | 37.4 | NORMAL
2026-06-01 07:32:46 | WARD_B_TEMP_04 | 37.1 | NORMAL
2026-06-01 07:32:46 | WARD_B_TEMP_05 | 40.1 | CRITICAL
2026-06-01 07:32:47 | WARD_B_TEMP_01 | 39.8 | CRITICAL
2026-06-01 07:32:47 | WARD_B_TEMP_02 | 37.6 | WARNING
2026-06-01 07:32:47 | WARD_B_TEMP_03 | 37.0 | NORMAL
2026-06-01 07:32:47 | WARD_B_TEMP_04 | 36.2 | NORMAL
2026-06-01 07:32:47 | WARD_B_TEMP_05 | 36.3 | NORMAL
2026-06-01 07:32:48 | WARD_B_TEMP_01 | 37.5 | WARNING
2026-06-01 07:32:48 | WARD_B_TEMP_02 | 38.4 | CRITICAL
2026-06-01 07:32:48 | WARD_B_TEMP_03 | 36.5 | NORMAL
2026-06-01 07:32:48 | WARD_B_TEMP_04 | 37.6 | WARNING
2026-06-01 07:32:48 | WARD_B_TEMP_05 | 34.6 | CRITICAL
2026-06-01 07:32:49 | WARD_B_TEMP_01 | 35.5 | NORMAL
2026-06-01 07:32:49 | WARD_B_TEMP_02 | 39.8 | CRITICAL
2026-06-01 07:32:49 | WARD_B_TEMP_03 | 36.1 | NORMAL
2026-06-01 07:32:49 | WARD_B_TEMP_04 | 35.7 | NORMAL
2026-06-01 07:32:49 | WARD_B_TEMP_05 | 35.1 | CRITICAL
2026-06-01 07:32:50 | WARD_B_TEMP_01 | 37.2 | NORMAL
2026-06-01 07:32:50 | WARD_B_TEMP_02 | 37.3 | NORMAL
2026-06-01 07:32:50 | WARD_B_TEMP_03 | 34.9 | CRITICAL
2026-06-01 07:32:50 | WARD_B_TEMP_04 | 37.5 | WARNING
2026-06-01 07:32:50 | WARD_B_TEMP_05 | 38.7 | CRITICAL
2026-06-01 07:32:51 | WARD_B_TEMP_01 | 36.6 | NORMAL
2026-06-01 07:32:51 | WARD_B_TEMP_02 | 40.4 | CRITICAL
2026-06-01 07:32:51 | WARD_B_TEMP_03 | 34.8 | CRITICAL
2026-06-01 07:32:51 | WARD_B_TEMP_04 | 38.9 | CRITICAL
2026-06-01 07:32:51 | WARD_B_TEMP_05 | 35.6 | NORMAL
2026-06-01 07:32:52 | WARD_B_TEMP_01 | 38.4 | CRITICAL
2026-06-01 07:32:52 | WARD_B_TEMP_02 | 38.4 | CRITICAL
2026-06-01 07:32:52 | WARD_B_TEMP_03 | 39.7 | CRITICAL
2026-06-01 07:32:52 | WARD_B_TEMP_04 | 37.8 | WARNING
2026-06-01 07:32:52 | WARD_B_TEMP_05 | 39.0 | CRITICAL
2026-06-01 07:32:53 | WARD_B_TEMP_01 | 36.2 | NORMAL
2026-06-01 07:32:53 | WARD_B_TEMP_02 | 40.4 | CRITICAL
2026-06-01 07:32:53 | WARD_B_TEMP_03 | 39.1 | CRITICAL
2026-06-01 07:32:53 | WARD_B_TEMP_04 | 37.2 | NORMAL
2026-06-01 07:32:53 | WARD_B_TEMP_05 | 38.2 | CRITICAL
2026-06-01 07:32:54 | WARD_B_TEMP_01 | 38.9 | CRITICAL
2026-06-01 07:32:54 | WARD_B_TEMP_02 | 39.5 | CRITICAL
2026-06-01 07:32:54 | WARD_B_TEMP_03 | 36.9 | NORMAL
2026-06-01 07:32:54 | WARD_B_TEMP_04 | 40.5 | CRITICAL
2026-06-01 07:32:54 | WARD_B_TEMP_05 | 34.7 | CRITICAL
2026-06-01 07:32:55 | WARD_B_TEMP_01 | 35.4 | CRITICAL
2026-06-01 07:32:55 | WARD_B_TEMP_02 | 38.5 | CRITICAL
2026-06-01 07:32:55 | WARD_B_TEMP_03 | 38.1 | CRITICAL
2026-06-01 07:32:55 | WARD_B_TEMP_04 | 35.7 | NORMAL
2026-06-01 07:32:55 | WARD_B_TEMP_05 | 36.3 | NORMAL
2026-06-01 07:32:56 | WARD_B_TEMP_01 | 40.3 | CRITICAL
2026-06-01 07:32:56 | WARD_B_TEMP_02 | 36.4 | NORMAL
2026-06-01 07:32:56 | WARD_B_TEMP_03 | 39.2 | CRITICAL
2026-06-01 07:32:56 | WARD_B_TEMP_04 | 39.4 | CRITICAL
2026-06-01 07:32:56 | WARD_B_TEMP_05 | 36.9 | NORMAL
2026-06-01 07:32:57 | WARD_B_TEMP_01 | 38.6 | CRITICAL
2026-06-01 07:32:57 | WARD_B_TEMP_02 | 36.8 | NORMAL
2026-06-01 07:32:57 | WARD_B_TEMP_03 | 36.7 | NORMAL
2026-06-01 07:32:57 | WARD_B_TEMP_04 | 36.7 | NORMAL
2026-06-01 07:32:57 | WARD_B_TEMP_05 | 35.7 | NORMAL
2026-06-01 07:32:58 | WARD_B_TEMP_01 | 34.9 | CRITICAL
2026-06-01 07:32:58 | WARD_B_TEMP_02 | 36.8 | NORMAL
2026-06-01 07:32:58 | WARD_B_TEMP_03 | 36.3 | NORMAL
2026-06-01 07:32:58 | WARD_B_TEMP_04 | 39.1 | CRITICAL
2026-06-01 07:32:58 | WARD_B_TEMP_05 | 39.9 | CRITICAL
2026-06-03 02:29:33 | WARD_B_TEMP_01 | 38.4 | CRITICAL
2026-06-03 02:29:33 | WARD_B_TEMP_02 | 36.8 | NORMAL
2026-06-03 02:29:33 | WARD_B_TEMP_03 | 36.9 | NORMAL
2026-06-03 02:29:33 | WARD_B_TEMP_04 | 36.9 | NORMAL
2026-06-03 02:29:33 | WARD_B_TEMP_05 | 39.9 | CRITICAL
2026-06-03 02:29:34 | WARD_B_TEMP_01 | 35.7 | NORMAL
2026-06-03 02:29:34 | WARD_B_TEMP_02 | 38.1 | CRITICAL
2026-06-03 02:29:34 | WARD_B_TEMP_03 | 38.9 | CRITICAL
2026-06-03 02:29:34 | WARD_B_TEMP_04 | 37.5 | WARNING
2026-06-03 02:29:34 | WARD_B_TEMP_05 | 36.0 | NORMAL
2026-06-03 02:29:35 | WARD_B_TEMP_01 | 39.6 | CRITICAL
2026-06-03 02:29:35 | WARD_B_TEMP_02 | 39.9 | CRITICAL
2026-06-03 02:29:35 | WARD_B_TEMP_03 | 38.0 | WARNING
2026-06-03 02:29:35 | WARD_B_TEMP_04 | 36.6 | NORMAL
2026-06-03 02:29:35 | WARD_B_TEMP_05 | 39.2 | CRITICAL
2026-06-03 02:29:36 | WARD_B_TEMP_01 | 36.4 | NORMAL
2026-06-03 02:29:36 | WARD_B_TEMP_02 | 40.3 | CRITICAL
2026-06-03 02:29:36 | WARD_B_TEMP_03 | 35.5 | NORMAL
2026-06-03 02:29:36 | WARD_B_TEMP_04 | 37.1 | NORMAL
2026-06-03 02:29:36 | WARD_B_TEMP_05 | 36.7 | NORMAL
2026-06-03 02:29:37 | WARD_B_TEMP_01 | 34.6 | CRITICAL
2026-06-03 02:29:37 | WARD_B_TEMP_02 | 37.9 | WARNING
2026-06-03 02:29:37 | WARD_B_TEMP_03 | 35.4 | CRITICAL
2026-06-03 02:29:37 | WARD_B_TEMP_04 | 40.3 | CRITICAL
2026-06-03 02:29:37 | WARD_B_TEMP_05 | 39.9 | CRITICAL
2026-06-03 02:29:38 | WARD_B_TEMP_01 | 38.2 | CRITICAL
2026-06-03 02:29:38 | WARD_B_TEMP_02 | 36.6 | NORMAL
2026-06-03 02:29:38 | WARD_B_TEMP_03 | 35.0 | CRITICAL
2026-06-03 02:29:38 | WARD_B_TEMP_04 | 36.7 | NORMAL
2026-06-03 02:29:38 | WARD_B_TEMP_05 | 36.0 | NORMAL
2026-06-03 02:29:39 | WARD_B_TEMP_01 | 35.7 | NORMAL
2026-06-03 02:29:39 | WARD_B_TEMP_02 | 36.2 | NORMAL
2026-06-03 02:29:39 | WARD_B_TEMP_03 | 36.4 | NORMAL
2026-06-03 02:29:39 | WARD_B_TEMP_04 | 39.0 | CRITICAL
2026-06-03 02:29:39 | WARD_B_TEMP_05 | 40.2 | CRITICAL
2026-06-03 02:29:40 | WARD_B_TEMP_01 | 34.7 | CRITICAL
2026-06-03 02:29:40 | WARD_B_TEMP_02 | 38.9 | CRITICAL
2026-06-03 02:29:40 | WARD_B_TEMP_03 | 39.2 | CRITICAL
2026-06-03 02:29:40 | WARD_B_TEMP_04 | 35.9 | NORMAL
2026-06-03 02:29:40 | WARD_B_TEMP_05 | 39.3 | CRITICAL
2026-06-03 02:29:41 | WARD_B_TEMP_01 | 37.9 | WARNING
2026-06-03 02:29:41 | WARD_B_TEMP_02 | 38.6 | CRITICAL
2026-06-03 02:29:41 | WARD_B_TEMP_03 | 38.0 | WARNING
2026-06-03 02:29:41 | WARD_B_TEMP_04 | 39.8 | CRITICAL
2026-06-03 02:29:41 | WARD_B_TEMP_05 | 39.7 | CRITICAL
2026-06-03 02:29:42 | WARD_B_TEMP_01 | 38.7 | CRITICAL
2026-06-03 02:29:42 | WARD_B_TEMP_02 | 37.4 | NORMAL
2026-06-03 02:29:42 | WARD_B_TEMP_03 | 36.3 | NORMAL
2026-06-03 02:29:42 | WARD_B_TEMP_04 | 39.9 | CRITICAL
2026-06-03 02:29:42 | WARD_B_TEMP_05 | 39.2 | CRITICAL
2026-06-03 02:29:43 | WARD_B_TEMP_01 | 39.7 | CRITICAL
2026-06-03 02:29:43 | WARD_B_TEMP_02 | 35.7 | NORMAL
2026-06-03 02:29:43 | WARD_B_TEMP_03 | 36.1 | NORMAL
2026-06-03 02:29:43 | WARD_B_TEMP_04 | 34.9 | CRITICAL
2026-06-03 02:29:43 | WARD_B_TEMP_05 | 35.4 | CRITICAL
2026-06-03 02:29:44 | WARD_B_TEMP_01 | 38.5 | CRITICAL
2026-06-03 02:29:44 | WARD_B_TEMP_02 | 34.8 | CRITICAL
2026-06-03 02:29:44 | WARD_B_TEMP_03 | 36.8 | NORMAL
2026-06-03 02:29:44 | WARD_B_TEMP_04 | 35.0 | CRITICAL
2026-06-03 02:29:44 | WARD_B_TEMP_05 | 36.4 | NORMAL
2026-06-03 02:29:45 | WARD_B_TEMP_01 | 39.6 | CRITICAL
2026-06-03 02:29:45 | WARD_B_TEMP_02 | 34.7 | CRITICAL
2026-06-03 02:29:45 | WARD_B_TEMP_03 | 38.0 | WARNING
2026-06-03 02:29:45 | WARD_B_TEMP_04 | 37.5 | WARNING
