Timestamp | Device_ID | Value | Source
2026-06-01 07:32:50 | WARD_A_HR_05 | 111 | Heart Rate
2026-06-01 07:32:51 | WARD_A_HR_02 | 117 | Heart Rate
2026-06-01 07:32:51 | WARD_A_HR_05 | 123 | Heart Rate
2026-06-01 07:32:52 | WARD_A_HR_02 | 131 | Heart Rate
2026-06-01 07:32:52 | WARD_A_HR_05 | 122 | Heart Rate
2026-06-01 07:32:53 | WARD_A_HR_01 | 128 | Heart Rate
2026-06-01 07:32:53 | WARD_A_HR_03 | 127 | Heart Rate
2026-06-01 07:32:54 | WARD_A_HR_01 | 111 | Heart Rate
2026-06-01 07:32:54 | WARD_A_HR_02 | 120 | Heart Rate
2026-06-01 07:32:54 | WARD_A_HR_03 | 52 | Heart Rate
2026-06-01 07:32:54 | WARD_A_HR_04 | 133 | Heart Rate
2026-06-01 07:32:54 | WARD_A_HR_05 | 109 | Heart Rate
2026-06-01 07:32:55 | WARD_A_HR_03 | 134 | Heart Rate
2026-06-01 07:32:55 | WARD_A_HR_04 | 46 | Heart Rate
2026-06-01 07:32:55 | WARD_A_HR_05 | 101 | Heart Rate
2026-06-01 07:32:56 | WARD_A_HR_05 | 117 | Heart Rate
2026-06-01 07:32:57 | WARD_A_HR_01 | 46 | Heart Rate
2026-06-01 07:32:57 | WARD_A_HR_02 | 48 | Heart Rate
2026-06-01 07:32:57 | WARD_A_HR_03 | 102 | Heart Rate
2026-06-01 07:32:57 | WARD_A_HR_05 | 132 | Heart Rate
2026-06-01 07:32:58 | WARD_A_HR_01 | 146 | Heart Rate
2026-06-01 07:32:58 | WARD_A_HR_02 | 130 | Heart Rate
2026-06-01 07:32:58 | WARD_A_HR_04 | 101 | Heart Rate

# Temperature CRITICAL Alerts
2026-06-01 06:57:01 | WARD_B_TEMP_03 | 39.7 | Temperature
2026-06-01 06:57:01 | WARD_B_TEMP_05 | 39.7 | Temperature
2026-06-01 06:57:02 | WARD_B_TEMP_05 | 39.7 | Temperature
2026-06-01 06:57:03 | WARD_B_TEMP_04 | 38.8 | Temperature
2026-06-01 06:57:03 | WARD_B_TEMP_05 | 39.7 | Temperature
2026-06-01 06:57:04 | WARD_B_TEMP_01 | 40.4 | Temperature
2026-06-01 06:57:04 | WARD_B_TEMP_04 | 38.1 | Temperature
2026-06-01 06:57:05 | WARD_B_TEMP_02 | 34.7 | Temperature
2026-06-01 06:57:05 | WARD_B_TEMP_04 | 40.4 | Temperature
2026-06-01 06:57:05 | WARD_B_TEMP_05 | 38.6 | Temperature
2026-06-01 06:57:06 | WARD_B_TEMP_01 | 38.6 | Temperature
2026-06-01 06:57:06 | WARD_B_TEMP_03 | 38.7 | Temperature
2026-06-01 06:57:07 | WARD_B_TEMP_02 | 39.2 | Temperature
2026-06-01 06:57:08 | WARD_B_TEMP_01 | 40.1 | Temperature
2026-06-01 06:57:08 | WARD_B_TEMP_02 | 39.9 | Temperature
2026-06-01 06:57:08 | WARD_B_TEMP_03 | 34.9 | Temperature
2026-06-01 06:57:08 | WARD_B_TEMP_04 | 39.1 | Temperature
2026-06-01 06:57:09 | WARD_B_TEMP_01 | 38.8 | Temperature
2026-06-01 06:57:09 | WARD_B_TEMP_02 | 35.4 | Temperature
2026-06-01 06:57:09 | WARD_B_TEMP_03 | 40.5 | Temperature
2026-06-01 06:57:09 | WARD_B_TEMP_04 | 38.1 | Temperature
2026-06-01 06:57:10 | WARD_B_TEMP_01 | 40.1 | Temperature
2026-06-01 06:57:10 | WARD_B_TEMP_02 | 38.5 | Temperature
2026-06-01 06:57:10 | WARD_B_TEMP_03 | 39.3 | Temperature
2026-06-01 06:57:10 | WARD_B_TEMP_05 | 38.5 | Temperature
2026-06-01 06:57:11 | WARD_B_TEMP_02 | 35.4 | Temperature
2026-06-01 06:57:11 | WARD_B_TEMP_04 | 39.1 | Temperature
2026-06-01 06:57:12 | WARD_B_TEMP_01 | 40.1 | Temperature
2026-06-01 06:57:12 | WARD_B_TEMP_02 | 38.8 | Temperature
2026-06-01 06:57:12 | WARD_B_TEMP_03 | 39.2 | Temperature
2026-06-01 06:57:12 | WARD_B_TEMP_04 | 38.3 | Temperature
2026-06-01 06:57:12 | WARD_B_TEMP_05 | 39.5 | Temperature
2026-06-01 06:57:13 | WARD_B_TEMP_01 | 40.2 | Temperature
2026-06-01 06:57:13 | WARD_B_TEMP_02 | 40.1 | Temperature
2026-06-01 06:57:13 | WARD_B_TEMP_03 | 39.8 | Temperature
2026-06-01 06:57:13 | WARD_B_TEMP_04 | 38.9 | Temperature
2026-06-01 06:57:13 | WARD_B_TEMP_05 | 38.8 | Temperature
2026-06-01 06:57:14 | WARD_B_TEMP_01 | 39.9 | Temperature
2026-06-01 06:57:14 | WARD_B_TEMP_02 | 38.1 | Temperature
2026-06-01 06:57:15 | WARD_B_TEMP_01 | 35.0 | Temperature
2026-06-01 06:57:15 | WARD_B_TEMP_02 | 39.1 | Temperature
2026-06-01 06:57:15 | WARD_B_TEMP_03 | 34.5 | Temperature
2026-06-01 06:57:15 | WARD_B_TEMP_04 | 35.3 | Temperature
2026-06-01 06:57:16 | WARD_B_TEMP_01 | 35.2 | Temperature
2026-06-01 06:57:16 | WARD_B_TEMP_02 | 38.5 | Temperature
2026-06-01 06:57:16 | WARD_B_TEMP_03 | 39.8 | Temperature
2026-06-01 06:57:16 | WARD_B_TEMP_04 | 40.2 | Temperature
2026-06-01 06:57:16 | WARD_B_TEMP_05 | 40.3 | Temperature
2026-06-01 06:57:17 | WARD_B_TEMP_02 | 38.5 | Temperature
2026-06-01 06:57:17 | WARD_B_TEMP_03 | 38.5 | Temperature
2026-06-01 06:57:18 | WARD_B_TEMP_01 | 35.1 | Temperature
2026-06-01 06:57:18 | WARD_B_TEMP_03 | 39.2 | Temperature
2026-06-01 06:57:18 | WARD_B_TEMP_04 | 38.9 | Temperature
2026-06-01 06:57:19 | WARD_B_TEMP_01 | 39.2 | Temperature
2026-06-01 06:57:20 | WARD_B_TEMP_02 | 38.4 | Temperature
2026-06-01 06:57:20 | WARD_B_TEMP_03 | 38.3 | Temperature
2026-06-01 06:57:21 | WARD_B_TEMP_01 | 34.6 | Temperature
2026-06-01 06:57:21 | WARD_B_TEMP_03 | 35.4 | Temperature
2026-06-01 06:57:21 | WARD_B_TEMP_05 | 34.8 | Temperature
2026-06-01 06:57:22 | WARD_B_TEMP_01 | 35.0 | Temperature
2026-06-01 06:57:22 | WARD_B_TEMP_02 | 34.6 | Temperature
2026-06-01 06:57:22 | WARD_B_TEMP_04 | 40.2 | Temperature
2026-06-01 06:57:23 | WARD_B_TEMP_01 | 38.1 | Temperature
2026-06-01 06:57:23 | WARD_B_TEMP_04 | 38.6 | Temperature
2026-06-01 06:57:23 | WARD_B_TEMP_05 | 34.9 | Temperature
2026-06-01 06:57:24 | WARD_B_TEMP_01 | 39.5 | Temperature
2026-06-01 06:57:24 | WARD_B_TEMP_02 | 34.9 | Temperature
2026-06-01 06:57:24 | WARD_B_TEMP_04 | 39.3 | Temperature
2026-06-01 06:57:24 | WARD_B_TEMP_05 | 39.8 | Temperature
2026-06-01 07:02:03 | WARD_B_TEMP_01 | 39.2 | Temperature
2026-06-01 07:02:03 | WARD_B_TEMP_02 | 38.3 | Temperature
2026-06-01 07:02:03 | WARD_B_TEMP_03 | 39.4 | Temperature
2026-06-01 07:02:03 | WARD_B_TEMP_04 | 39.9 | Temperature
2026-06-01 07:02:03 | WARD_B_TEMP_05 | 38.6 | Temperature
2026-06-01 07:02:04 | WARD_B_TEMP_01 | 35.1 | Temperature
2026-06-01 07:02:04 | WARD_B_TEMP_02 | 39.4 | Temperature
2026-06-01 07:02:04 | WARD_B_TEMP_03 | 39.4 | Temperature
2026-06-01 07:02:05 | WARD_B_TEMP_03 | 39.3 | Temperature
2026-06-01 07:02:05 | WARD_B_TEMP_05 | 34.9 | Temperature
2026-06-01 07:02:06 | WARD_B_TEMP_01 | 40.1 | Temperature
2026-06-01 07:02:06 | WARD_B_TEMP_02 | 40.1 | Temperature
2026-06-01 07:02:06 | WARD_B_TEMP_04 | 38.9 | Temperature
2026-06-01 07:02:06 | WARD_B_TEMP_05 | 38.9 | Temperature
2026-06-01 07:02:07 | WARD_B_TEMP_01 | 39.8 | Temperature
2026-06-01 07:02:07 | WARD_B_TEMP_02 | 34.6 | Temperature
2026-06-01 07:02:07 | WARD_B_TEMP_03 | 38.8 | Temperature
2026-06-01 07:02:08 | WARD_B_TEMP_01 | 39.2 | Temperature
2026-06-01 07:02:08 | WARD_B_TEMP_02 | 39.8 | Temperature
2026-06-01 07:02:08 | WARD_B_TEMP_05 | 35.0 | Temperature
2026-06-01 07:02:09 | WARD_B_TEMP_02 | 39.0 | Temperature
2026-06-01 07:02:09 | WARD_B_TEMP_05 | 39.6 | Temperature
2026-06-01 07:02:10 | WARD_B_TEMP_03 | 38.5 | Temperature
2026-06-01 07:02:10 | WARD_B_TEMP_04 | 38.9 | Temperature
2026-06-01 07:02:10 | WARD_B_TEMP_05 | 35.1 | Temperature
2026-06-01 07:02:11 | WARD_B_TEMP_01 | 40.4 | Temperature
2026-06-01 07:02:11 | WARD_B_TEMP_02 | 38.7 | Temperature
2026-06-01 07:02:11 | WARD_B_TEMP_05 | 34.8 | Temperature
2026-06-01 07:02:12 | WARD_B_TEMP_01 | 40.0 | Temperature
2026-06-01 07:02:12 | WARD_B_TEMP_02 | 35.3 | Temperature
2026-06-01 07:02:12 | WARD_B_TEMP_04 | 38.8 | Temperature
2026-06-01 07:02:12 | WARD_B_TEMP_05 | 34.6 | Temperature
2026-06-01 07:02:13 | WARD_B_TEMP_01 | 35.3 | Temperature
2026-06-01 07:02:13 | WARD_B_TEMP_04 | 38.2 | Temperature
2026-06-01 07:02:13 | WARD_B_TEMP_05 | 35.0 | Temperature
2026-06-01 07:02:14 | WARD_B_TEMP_01 | 39.2 | Temperature
2026-06-01 07:02:14 | WARD_B_TEMP_02 | 39.7 | Temperature
2026-06-01 07:02:14 | WARD_B_TEMP_03 | 39.7 | Temperature
2026-06-01 07:02:14 | WARD_B_TEMP_05 | 39.8 | Temperature
2026-06-01 07:02:15 | WARD_B_TEMP_01 | 40.4 | Temperature
2026-06-01 07:02:15 | WARD_B_TEMP_02 | 39.4 | Temperature
2026-06-01 07:02:15 | WARD_B_TEMP_03 | 40.0 | Temperature
2026-06-01 07:02:15 | WARD_B_TEMP_04 | 38.9 | Temperature
2026-06-01 07:02:15 | WARD_B_TEMP_05 | 39.0 | Temperature
2026-06-01 07:02:16 | WARD_B_TEMP_01 | 39.4 | Temperature
2026-06-01 07:02:16 | WARD_B_TEMP_03 | 34.6 | Temperature
2026-06-01 07:02:16 | WARD_B_TEMP_04 | 39.1 | Temperature
2026-06-01 07:02:16 | WARD_B_TEMP_05 | 38.4 | Temperature
2026-06-01 07:02:17 | WARD_B_TEMP_01 | 40.1 | Temperature
2026-06-01 07:02:17 | WARD_B_TEMP_02 | 38.4 | Temperature
2026-06-01 07:02:17 | WARD_B_TEMP_03 | 38.5 | Temperature
2026-06-01 07:02:17 | WARD_B_TEMP_04 | 35.2 | Temperature
2026-06-01 07:02:18 | WARD_B_TEMP_01 | 39.8 | Temperature
2026-06-01 07:02:19 | WARD_B_TEMP_01 | 39.2 | Temperature
2026-06-01 07:02:19 | WARD_B_TEMP_03 | 38.8 | Temperature
2026-06-01 07:02:19 | WARD_B_TEMP_04 | 40.2 | Temperature
2026-06-01 07:02:19 | WARD_B_TEMP_05 | 39.3 | Temperature
2026-06-01 07:02:20 | WARD_B_TEMP_01 | 40.2 | Temperature
2026-06-01 07:02:20 | WARD_B_TEMP_02 | 39.2 | Temperature
2026-06-01 07:02:20 | WARD_B_TEMP_03 | 38.1 | Temperature
2026-06-01 07:02:20 | WARD_B_TEMP_04 | 39.5 | Temperature
2026-06-01 07:02:21 | WARD_B_TEMP_04 | 39.5 | Temperature
2026-06-01 07:02:21 | WARD_B_TEMP_05 | 38.1 | Temperature
2026-06-01 07:02:22 | WARD_B_TEMP_02 | 39.7 | Temperature
2026-06-01 07:02:23 | WARD_B_TEMP_02 | 38.3 | Temperature
2026-06-01 07:02:23 | WARD_B_TEMP_03 | 34.5 | Temperature
2026-06-01 07:02:23 | WARD_B_TEMP_04 | 34.7 | Temperature
2026-06-01 07:02:24 | WARD_B_TEMP_01 | 35.3 | Temperature
2026-06-01 07:02:24 | WARD_B_TEMP_04 | 38.8 | Temperature
2026-06-01 07:02:24 | WARD_B_TEMP_05 | 40.1 | Temperature
2026-06-01 07:02:25 | WARD_B_TEMP_01 | 38.9 | Temperature
2026-06-01 07:02:25 | WARD_B_TEMP_02 | 39.4 | Temperature
2026-06-01 07:02:25 | WARD_B_TEMP_03 | 39.9 | Temperature
2026-06-01 07:02:26 | WARD_B_TEMP_01 | 40.0 | Temperature
2026-06-01 07:02:26 | WARD_B_TEMP_02 | 40.4 | Temperature
2026-06-01 07:02:26 | WARD_B_TEMP_05 | 34.9 | Temperature
2026-06-01 07:02:27 | WARD_B_TEMP_03 | 38.3 | Temperature
2026-06-01 07:02:27 | WARD_B_TEMP_04 | 40.2 | Temperature
2026-06-01 07:02:28 | WARD_B_TEMP_01 | 39.2 | Temperature
2026-06-01 07:02:28 | WARD_B_TEMP_02 | 39.1 | Temperature
2026-06-01 07:02:28 | WARD_B_TEMP_04 | 40.0 | Temperature
2026-06-01 07:02:28 | WARD_B_TEMP_05 | 38.1 | Temperature
2026-06-01 07:02:29 | WARD_B_TEMP_01 | 38.1 | Temperature
2026-06-01 07:02:29 | WARD_B_TEMP_02 | 39.2 | Temperature
2026-06-01 07:02:29 | WARD_B_TEMP_03 | 35.3 | Temperature
2026-06-01 07:02:29 | WARD_B_TEMP_04 | 40.4 | Temperature
2026-06-01 07:02:30 | WARD_B_TEMP_03 | 38.6 | Temperature
2026-06-01 07:02:30 | WARD_B_TEMP_04 | 38.5 | Temperature
2026-06-01 07:02:30 | WARD_B_TEMP_05 | 40.4 | Temperature
2026-06-01 07:02:31 | WARD_B_TEMP_01 | 38.2 | Temperature
2026-06-01 07:02:31 | WARD_B_TEMP_03 | 40.5 | Temperature
2026-06-01 07:02:31 | WARD_B_TEMP_04 | 38.1 | Temperature
2026-06-01 07:02:31 | WARD_B_TEMP_05 | 40.4 | Temperature
2026-06-01 07:02:32 | WARD_B_TEMP_02 | 39.5 | Temperature
2026-06-01 07:02:32 | WARD_B_TEMP_04 | 39.7 | Temperature
2026-06-01 07:02:32 | WARD_B_TEMP_05 | 39.2 | Temperature
2026-06-01 07:02:33 | WARD_B_TEMP_03 | 38.2 | Temperature
2026-06-01 07:02:33 | WARD_B_TEMP_05 | 40.3 | Temperature
2026-06-01 07:02:34 | WARD_B_TEMP_01 | 38.3 | Temperature
2026-06-01 07:02:34 | WARD_B_TEMP_05 | 38.1 | Temperature
2026-06-01 07:02:35 | WARD_B_TEMP_01 | 39.4 | Temperature
2026-06-01 07:02:35 | WARD_B_TEMP_02 | 40.1 | Temperature
2026-06-01 07:02:35 | WARD_B_TEMP_03 | 39.4 | Temperature
2026-06-01 07:02:35 | WARD_B_TEMP_05 | 40.5 | Temperature
2026-06-01 07:02:36 | WARD_B_TEMP_01 | 34.8 | Temperature
2026-06-01 07:02:36 | WARD_B_TEMP_02 | 35.4 | Temperature
2026-06-01 07:02:36 | WARD_B_TEMP_03 | 38.9 | Temperature
2026-06-01 07:02:36 | WARD_B_TEMP_04 | 38.7 | Temperature
2026-06-01 07:02:37 | WARD_B_TEMP_01 | 38.2 | Temperature
2026-06-01 07:02:37 | WARD_B_TEMP_02 | 34.7 | Temperature
2026-06-01 07:02:37 | WARD_B_TEMP_03 | 39.9 | Temperature
2026-06-01 07:02:38 | WARD_B_TEMP_01 | 34.9 | Temperature
2026-06-01 07:02:38 | WARD_B_TEMP_02 | 38.7 | Temperature
2026-06-01 07:02:38 | WARD_B_TEMP_03 | 39.8 | Temperature
2026-06-01 07:02:38 | WARD_B_TEMP_05 | 39.5 | Temperature
2026-06-01 07:02:39 | WARD_B_TEMP_02 | 39.8 | Temperature
2026-06-01 07:02:39 | WARD_B_TEMP_03 | 39.9 | Temperature
2026-06-01 07:02:39 | WARD_B_TEMP_04 | 39.2 | Temperature
2026-06-01 07:02:39 | WARD_B_TEMP_05 | 34.6 | Temperature
2026-06-01 07:02:40 | WARD_B_TEMP_01 | 39.1 | Temperature
2026-06-01 07:02:40 | WARD_B_TEMP_02 | 34.5 | Temperature
2026-06-01 07:02:40 | WARD_B_TEMP_03 | 38.8 | Temperature
2026-06-01 07:02:40 | WARD_B_TEMP_05 | 35.3 | Temperature
2026-06-01 07:02:41 | WARD_B_TEMP_01 | 39.5 | Temperature
2026-06-01 07:02:41 | WARD_B_TEMP_02 | 38.4 | Temperature
2026-06-01 07:02:41 | WARD_B_TEMP_03 | 39.3 | Temperature
2026-06-01 07:02:42 | WARD_B_TEMP_05 | 38.1 | Temperature
2026-06-01 07:02:43 | WARD_B_TEMP_04 | 40.1 | Temperature
2026-06-01 07:02:43 | WARD_B_TEMP_05 | 39.3 | Temperature
2026-06-01 07:02:44 | WARD_B_TEMP_01 | 39.0 | Temperature
2026-06-01 07:02:44 | WARD_B_TEMP_02 | 40.4 | Temperature
2026-06-01 07:02:44 | WARD_B_TEMP_04 | 34.7 | Temperature
2026-06-01 07:02:45 | WARD_B_TEMP_03 | 34.5 | Temperature
2026-06-01 07:02:46 | WARD_B_TEMP_03 | 38.4 | Temperature
2026-06-01 07:02:46 | WARD_B_TEMP_05 | 40.4 | Temperature
2026-06-01 07:02:47 | WARD_B_TEMP_01 | 38.9 | Temperature
2026-06-01 07:02:47 | WARD_B_TEMP_02 | 38.7 | Temperature
2026-06-01 07:02:47 | WARD_B_TEMP_03 | 38.5 | Temperature
2026-06-01 07:02:47 | WARD_B_TEMP_05 | 38.1 | Temperature
2026-06-01 07:02:48 | WARD_B_TEMP_01 | 35.4 | Temperature
2026-06-01 07:02:48 | WARD_B_TEMP_02 | 38.9 | Temperature
2026-06-01 07:02:48 | WARD_B_TEMP_03 | 38.8 | Temperature
2026-06-01 07:02:48 | WARD_B_TEMP_04 | 39.0 | Temperature
2026-06-01 07:02:48 | WARD_B_TEMP_05 | 38.9 | Temperature
2026-06-01 07:02:49 | WARD_B_TEMP_02 | 38.7 | Temperature
2026-06-01 07:02:49 | WARD_B_TEMP_03 | 34.6 | Temperature
2026-06-01 07:02:49 | WARD_B_TEMP_04 | 39.2 | Temperature
2026-06-01 07:02:50 | WARD_B_TEMP_01 | 39.8 | Temperature
2026-06-01 07:02:50 | WARD_B_TEMP_02 | 38.6 | Temperature
2026-06-01 07:02:50 | WARD_B_TEMP_03 | 40.0 | Temperature
2026-06-01 07:02:50 | WARD_B_TEMP_04 | 40.1 | Temperature
2026-06-01 07:02:50 | WARD_B_TEMP_05 | 38.5 | Temperature
2026-06-01 07:02:51 | WARD_B_TEMP_01 | 35.3 | Temperature
2026-06-01 07:02:51 | WARD_B_TEMP_02 | 38.6 | Temperature
2026-06-01 07:02:51 | WARD_B_TEMP_04 | 39.9 | Temperature
2026-06-01 07:02:51 | WARD_B_TEMP_05 | 39.9 | Temperature
2026-06-01 07:02:52 | WARD_B_TEMP_02 | 40.1 | Temperature
2026-06-01 07:02:52 | WARD_B_TEMP_04 | 40.0 | Temperature
2026-06-01 07:02:53 | WARD_B_TEMP_01 | 34.8 | Temperature
2026-06-01 07:02:53 | WARD_B_TEMP_04 | 40.2 | Temperature
2026-06-01 07:02:54 | WARD_B_TEMP_01 | 39.0 | Temperature
2026-06-01 07:02:54 | WARD_B_TEMP_03 | 40.3 | Temperature
2026-06-01 07:02:54 | WARD_B_TEMP_05 | 40.3 | Temperature
2026-06-01 07:02:55 | WARD_B_TEMP_01 | 39.3 | Temperature
2026-06-01 07:02:55 | WARD_B_TEMP_02 | 38.1 | Temperature
2026-06-01 07:02:55 | WARD_B_TEMP_03 | 34.9 | Temperature
2026-06-01 07:02:55 | WARD_B_TEMP_05 | 34.6 | Temperature
2026-06-01 07:02:56 | WARD_B_TEMP_02 | 35.1 | Temperature
2026-06-01 07:02:57 | WARD_B_TEMP_02 | 39.1 | Temperature
2026-06-01 07:02:57 | WARD_B_TEMP_04 | 35.4 | Temperature
2026-06-01 07:02:57 | WARD_B_TEMP_05 | 40.2 | Temperature
2026-06-01 07:02:58 | WARD_B_TEMP_02 | 40.4 | Temperature
2026-06-01 07:02:58 | WARD_B_TEMP_04 | 35.4 | Temperature
2026-06-01 07:02:58 | WARD_B_TEMP_05 | 39.0 | Temperature
2026-06-01 07:02:59 | WARD_B_TEMP_01 | 35.2 | Temperature
2026-06-01 07:02:59 | WARD_B_TEMP_02 | 39.5 | Temperature
2026-06-01 07:02:59 | WARD_B_TEMP_03 | 40.3 | Temperature
2026-06-01 07:02:59 | WARD_B_TEMP_05 | 40.5 | Temperature
2026-06-01 07:03:00 | WARD_B_TEMP_01 | 38.6 | Temperature
2026-06-01 07:03:00 | WARD_B_TEMP_02 | 39.8 | Temperature
2026-06-01 07:03:00 | WARD_B_TEMP_05 | 40.4 | Temperature
2026-06-01 07:03:01 | WARD_B_TEMP_01 | 39.8 | Temperature
2026-06-01 07:03:01 | WARD_B_TEMP_02 | 38.7 | Temperature
2026-06-01 07:03:01 | WARD_B_TEMP_03 | 39.4 | Temperature
2026-06-01 07:03:01 | WARD_B_TEMP_04 | 34.6 | Temperature
2026-06-01 07:03:01 | WARD_B_TEMP_05 | 39.9 | Temperature
2026-06-01 07:03:02 | WARD_B_TEMP_01 | 38.4 | Temperature
2026-06-01 07:03:02 | WARD_B_TEMP_02 | 39.0 | Temperature
2026-06-01 07:03:02 | WARD_B_TEMP_05 | 35.2 | Temperature
2026-06-01 07:03:03 | WARD_B_TEMP_02 | 39.2 | Temperature
2026-06-01 07:03:03 | WARD_B_TEMP_03 | 40.3 | Temperature
2026-06-01 07:03:03 | WARD_B_TEMP_04 | 40.3 | Temperature
2026-06-01 07:03:04 | WARD_B_TEMP_01 | 40.3 | Temperature
2026-06-01 07:03:04 | WARD_B_TEMP_04 | 38.6 | Temperature
2026-06-01 07:03:05 | WARD_B_TEMP_01 | 38.5 | Temperature
2026-06-01 07:03:05 | WARD_B_TEMP_02 | 40.0 | Temperature
2026-06-01 07:03:05 | WARD_B_TEMP_03 | 39.6 | Temperature
2026-06-01 07:03:05 | WARD_B_TEMP_04 | 38.2 | Temperature
2026-06-01 07:03:06 | WARD_B_TEMP_02 | 40.0 | Temperature
2026-06-01 07:03:06 | WARD_B_TEMP_03 | 39.6 | Temperature
2026-06-01 07:03:07 | WARD_B_TEMP_01 | 39.7 | Temperature
2026-06-01 07:03:07 | WARD_B_TEMP_02 | 40.3 | Temperature
2026-06-01 07:03:07 | WARD_B_TEMP_03 | 38.5 | Temperature
2026-06-01 07:03:07 | WARD_B_TEMP_04 | 35.1 | Temperature
2026-06-01 07:03:07 | WARD_B_TEMP_05 | 40.3 | Temperature
2026-06-01 07:03:08 | WARD_B_TEMP_03 | 35.3 | Temperature
2026-06-01 07:03:08 | WARD_B_TEMP_04 | 38.1 | Temperature
2026-06-01 07:03:09 | WARD_B_TEMP_01 | 38.8 | Temperature
2026-06-01 07:03:09 | WARD_B_TEMP_02 | 39.5 | Temperature
2026-06-01 07:03:09 | WARD_B_TEMP_03 | 39.9 | Temperature
2026-06-01 07:03:09 | WARD_B_TEMP_04 | 38.4 | Temperature
2026-06-01 07:03:09 | WARD_B_TEMP_05 | 34.6 | Temperature
2026-06-01 07:03:10 | WARD_B_TEMP_04 | 40.2 | Temperature
2026-06-01 07:03:11 | WARD_B_TEMP_01 | 39.7 | Temperature
2026-06-01 07:03:11 | WARD_B_TEMP_02 | 34.6 | Temperature
2026-06-01 07:03:12 | WARD_B_TEMP_01 | 34.6 | Temperature
2026-06-01 07:03:12 | WARD_B_TEMP_02 | 39.5 | Temperature
2026-06-01 07:03:13 | WARD_B_TEMP_01 | 38.5 | Temperature
2026-06-01 07:03:13 | WARD_B_TEMP_02 | 38.4 | Temperature
2026-06-01 07:03:13 | WARD_B_TEMP_04 | 38.9 | Temperature
2026-06-01 07:03:14 | WARD_B_TEMP_04 | 35.3 | Temperature
2026-06-01 07:03:14 | WARD_B_TEMP_05 | 39.7 | Temperature
2026-06-01 07:03:15 | WARD_B_TEMP_02 | 34.8 | Temperature
2026-06-01 07:03:15 | WARD_B_TEMP_04 | 38.7 | Temperature
2026-06-01 07:03:15 | WARD_B_TEMP_05 | 38.9 | Temperature
2026-06-01 07:03:16 | WARD_B_TEMP_02 | 34.7 | Temperature
2026-06-01 07:03:16 | WARD_B_TEMP_03 | 38.5 | Temperature
2026-06-01 07:03:16 | WARD_B_TEMP_04 | 35.3 | Temperature
2026-06-01 07:03:16 | WARD_B_TEMP_05 | 35.1 | Temperature
2026-06-01 07:03:17 | WARD_B_TEMP_01 | 38.6 | Temperature
2026-06-01 07:03:17 | WARD_B_TEMP_04 | 34.8 | Temperature
2026-06-01 07:03:17 | WARD_B_TEMP_05 | 38.4 | Temperature
2026-06-01 07:03:18 | WARD_B_TEMP_01 | 34.8 | Temperature
2026-06-01 07:03:18 | WARD_B_TEMP_02 | 40.4 | Temperature
2026-06-01 07:03:18 | WARD_B_TEMP_03 | 39.7 | Temperature
2026-06-01 07:03:18 | WARD_B_TEMP_04 | 38.3 | Temperature
2026-06-01 07:03:19 | WARD_B_TEMP_01 | 38.4 | Temperature
2026-06-01 07:03:19 | WARD_B_TEMP_02 | 34.8 | Temperature
2026-06-01 07:03:19 | WARD_B_TEMP_03 | 38.1 | Temperature
2026-06-01 07:03:20 | WARD_B_TEMP_03 | 39.4 | Temperature
2026-06-01 07:03:20 | WARD_B_TEMP_05 | 39.9 | Temperature
2026-06-01 07:03:21 | WARD_B_TEMP_01 | 40.1 | Temperature
2026-06-01 07:03:21 | WARD_B_TEMP_04 | 39.4 | Temperature
2026-06-01 07:03:21 | WARD_B_TEMP_05 | 38.4 | Temperature
2026-06-01 07:03:22 | WARD_B_TEMP_01 | 38.4 | Temperature
2026-06-01 07:03:22 | WARD_B_TEMP_02 | 35.2 | Temperature
2026-06-01 07:03:22 | WARD_B_TEMP_03 | 39.2 | Temperature
2026-06-01 07:03:22 | WARD_B_TEMP_04 | 38.1 | Temperature
2026-06-01 07:03:23 | WARD_B_TEMP_02 | 39.2 | Temperature
2026-06-01 07:03:23 | WARD_B_TEMP_04 | 39.2 | Temperature
2026-06-01 07:03:23 | WARD_B_TEMP_05 | 39.8 | Temperature
2026-06-01 07:03:24 | WARD_B_TEMP_02 | 34.7 | Temperature
2026-06-01 07:03:24 | WARD_B_TEMP_03 | 39.1 | Temperature
2026-06-01 07:03:25 | WARD_B_TEMP_01 | 34.7 | Temperature
2026-06-01 07:03:25 | WARD_B_TEMP_02 | 40.4 | Temperature
2026-06-01 07:03:25 | WARD_B_TEMP_03 | 39.2 | Temperature
2026-06-01 07:03:25 | WARD_B_TEMP_04 | 39.1 | Temperature
2026-06-01 07:03:25 | WARD_B_TEMP_05 | 34.9 | Temperature
2026-06-01 07:03:26 | WARD_B_TEMP_01 | 39.1 | Temperature
2026-06-01 07:03:26 | WARD_B_TEMP_02 | 39.1 | Temperature
2026-06-01 07:03:26 | WARD_B_TEMP_05 | 38.8 | Temperature
2026-06-01 07:03:27 | WARD_B_TEMP_01 | 40.3 | Temperature
2026-06-01 07:03:27 | WARD_B_TEMP_02 | 39.8 | Temperature
2026-06-01 07:03:27 | WARD_B_TEMP_04 | 34.5 | Temperature
2026-06-01 07:03:27 | WARD_B_TEMP_05 | 39.0 | Temperature
2026-06-01 07:03:28 | WARD_B_TEMP_01 | 39.2 | Temperature
2026-06-01 07:03:28 | WARD_B_TEMP_04 | 39.9 | Temperature
